GeneID,AssociatedGenes,RelatedGenes,ConceptID,DiseaseName,SourceName,SourceID,DiseaseMIM,LastUpdated
23092,,ARHGAP26,C5555857,RASopathy,MONDO,MONDO:0021060,,19 Apr 2022
57514,,ARHGAP31,C0265268,Adams-Oliver syndrome,OMIM phenotypic series,PS100300,,16 Feb 2016
57514,,ARHGAP31,C0265268,Adams-Oliver syndrome,MONDO,MONDO:0007034,,16 Feb 2016
23229,,ARHGEF9,C0234166,Hyperekplexia,OMIM phenotypic series,PS149400,,16 Feb 2016
23229,,ARHGEF9,C0234166,Hyperekplexia,GeneReviews,NBK1260,,16 Feb 2016
23229,,ARHGEF9,C0234166,Hyperekplexia,MONDO,MONDO:0017658,,16 Feb 2016
23229,,ARHGEF9,C0234166,Hyperekplexia,Human Phenotype Ontology,HP:0002267,,16 Feb 2016
200894,,ARL13B,C0431399,Familial aplasia of the vermis,NCBI curation,,,09 Jun 2023
84100,,ARL6,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
84100,,ARL6,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
84100,,ARL6,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
84100,,ARL6,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
79798,,ARMC5,CN294278,ACTH-independent Cushing syndrome,MONDO,MONDO:0020529,,22 Jan 2021
79798,,ARMC5,C0010481,Cushing syndrome,MONDO,MONDO:0018912,,21 Mar 2021
79798,,ARMC5,C0010481,Cushing syndrome,Human Phenotype Ontology,HP:0003118,,21 Mar 2021
79798,,ARMC5,C2062388,Cushing syndrome due to macronodular adrenal hyperplasia,MONDO,MONDO:0009049,,17 Apr 2020
387715,,ARMS2,C0242383,Age-related macular degeneration,MONDO,MONDO:0005150,,16 Feb 2016
170302,,ARX,C0266463,Lissencephaly,OMIM phenotypic series,PS607432,,16 Feb 2016
170302,,ARX,C1955869,Malformation of cortical development,NCBI curation,,,16 Feb 2016
170302,,ARX,C0266463,Lissencephaly,Human Phenotype Ontology,HP:0001339,,16 Feb 2016
136371,,ASB10,C0017601,Glaucoma,MONDO,MONDO:0005041,,16 Feb 2016
435,,ASL,C0154246,Disorder of the urea cycle metabolism,,,,16 Feb 2016
435,,ASL,C0002514,Disorder of amino acid metabolism,,,,16 Feb 2016
443,,ASPA,CN118946,Ashkenazi Jewish disorders,NCBI curation,,,16 Feb 2016
259266,,ASPM,C3711387,Autosomal recessive primary microcephaly,MONDO,MONDO:0016660,,19 Apr 2022
445,,ASS1,C0002514,Disorder of amino acid metabolism,,,,16 Feb 2016
445,,ASS1,C0154246,Disorder of the urea cycle metabolism,,,,16 Feb 2016
445,,ASS1,C0175683,Citrullinemia,MONDO,MONDO:0015991,,10 Aug 2023
431705,,ASTL,CN238505,Inherited oocyte maturation defect,MONDO,MONDO:0014769,,19 Apr 2022
84896,,ATAD1,C1835614,Hereditary hyperekplexia,MONDO,MONDO:0021022,,22 Jan 2021
84896,,ATAD1,C0234166,Hyperekplexia,GeneReviews,NBK1260,,16 Feb 2016
84896,,ATAD1,C0234166,Hyperekplexia,MONDO,MONDO:0017658,,16 Feb 2016
84896,,ATAD1,C0234166,Hyperekplexia,Human Phenotype Ontology,HP:0002267,,16 Feb 2016
84896,,ATAD1,C0234166,Hyperekplexia,OMIM phenotypic series,PS149400,,16 Feb 2016
472,,ATM,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
472,,ATM,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
472,,ATM,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
472,,ATM,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
23400,,ATP13A2,C0030567,Parkinson disease,MONDO,MONDO:0005180,,16 Feb 2016
23400,,ATP13A2,C0030567,Parkinson disease,OMIM phenotypic series,PS168600,,16 Feb 2016
23400,,ATP13A2,C2931845,Neurodegeneration with brain iron accumulation,OMIM phenotypic series,PS234200,,16 Feb 2016
23400,,ATP13A2,C2931845,Neurodegeneration with brain iron accumulation,MONDO,MONDO:0018307,,16 Feb 2016
79572,,ATP13A3,C3203102,Idiopathic pulmonary arterial hypertension,MONDO,MONDO:0017147,,10 Feb 2021
79572,,ATP13A3,C0152171,Primary pulmonary hypertension,Human Phenotype Ontology,HP:0002092,,21 Apr 2021
79572,,ATP13A3,C0152171,Primary pulmonary hypertension,MONDO,MONDO:0001999,,21 Apr 2021
79572,,ATP13A3,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,Orphanet,ORPHA422,,08 Apr 2018
79572,,ATP13A3,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,MONDO,MONDO:0008347,,08 Apr 2018
477,,ATP1A2,CN295307,Familial or sporadic hemiplegic migraine,MONDO,MONDO:0018925,,26 Feb 2021
477,,ATP1A2,C0338484,Familial hemiplegic migraine,MONDO,MONDO:0000700,,16 Feb 2016
478,,ATP1A3,CN293505,Autosomal dominant optic atrophy plus syndrome,Orphanet,ORPHA1215,,18 Nov 2020
478,,ATP1A3,CN293505,Autosomal dominant optic atrophy plus syndrome,MONDO,MONDO:0014720,,18 Nov 2020
478,,ATP1A3,CN305087,ATP1A3-associated neurological disorder,MONDO,MONDO:0700002,,07 Dec 2021
478,,ATP1A3,CN305087,ATP1A3-associated neurological disorder,MONDO,MONDO:0700002,,07 Dec 2021
478,,ATP1A3,CN305087,ATP1A3-associated neurological disorder,MONDO,MONDO:0700002,,07 Dec 2021
481,,ATP1B1,C0085580,Essential hypertension,MONDO,MONDO:0001134,,16 Feb 2016
491,,ATP2B2,CN043650,"Nonsyndromic Hearing Loss and Deafness, Autosomal Recessive",,,,16 Feb 2016
491,,ATP2B2,C0236038,Hereditary hearing loss and deafness,,,,16 Feb 2016
491,,ATP2B2,CN043648,Nonsyndromic genetic hearing loss,MONDO,MONDO:0019497,,19 Apr 2022
498,,ATP5F1A,C4540031,Combined oxidative phosphorylation deficiency,MONDO,MONDO:0000732,,16 Feb 2016
498,,ATP5F1A,C4540031,Combined oxidative phosphorylation deficiency,OMIM phenotypic series,PS609060,,16 Feb 2016
514,,ATP5F1E,C0342779,Complex V deficiency,,,,16 Feb 2016
514,,ATP5F1E,C0751651,Mitochondrial disease,MONDO,MONDO:0044970,,29 Oct 2021
514,,ATP5F1E,C0751651,Mitochondrial disease,Orphanet,ORPHA68380,,29 Oct 2021
514,,ATP5F1E,C0236038,Hereditary hearing loss and deafness,,,,16 Feb 2016
23545,,ATP6V0A2,C3665335,"Cutis laxa, autosomal recessive",,,,16 Feb 2016
5205,,ATP8B1,C1865643,Progressive familial intrahepatic cholestasis type 3,MONDO,MONDO:0011214,602347,19 Apr 2022
91647,,ATPAF2,C0236038,Hereditary hearing loss and deafness,,,,16 Feb 2016
91647,,ATPAF2,C0751651,Mitochondrial disease,Orphanet,ORPHA68380,,29 Oct 2021
91647,,ATPAF2,C0751651,Mitochondrial disease,MONDO,MONDO:0044970,,29 Oct 2021
91647,,ATPAF2,C0342779,Complex V deficiency,,,,16 Feb 2016
546,,ATRX,C0475813,Alpha-thalassemia/intellectual disability syndrome,NCBI curation,,,29 Mar 2022
6311,,ATXN2,C0030567,Parkinson disease,OMIM phenotypic series,PS168600,,16 Feb 2016
6311,,ATXN2,C0030567,Parkinson disease,MONDO,MONDO:0005180,,16 Feb 2016
4287,,ATXN3,C0030567,Parkinson disease,MONDO,MONDO:0005180,,16 Feb 2016
4287,,ATXN3,C0030567,Parkinson disease,OMIM phenotypic series,PS168600,,16 Feb 2016
6315,,ATXN8OS,C0030567,Parkinson disease,OMIM phenotypic series,PS168600,,16 Feb 2016
6315,,ATXN8OS,C0030567,Parkinson disease,MONDO,MONDO:0005180,,16 Feb 2016
549,,AUH,C3696376,3-Methylglutaconic aciduria,Human Phenotype Ontology,HP:0003535,,16 Feb 2016
549,,AUH,C3696376,3-Methylglutaconic aciduria,OMIM phenotypic series,PS250950,,16 Feb 2016
6790,,AURKA,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
551,,AVP,C0687720,Central diabetes insipidus,Human Phenotype Ontology,HP:0000863,,25 Jan 2021
551,,AVP,C0687720,Central diabetes insipidus,Orphanet,ORPHA178029,,25 Jan 2021
551,,AVP,C0687720,Central diabetes insipidus,MONDO,MONDO:0015790,,25 Jan 2021
554,,AVPR2,C0162283,Nephrogenic diabetes insipidus,MONDO,MONDO:0016383,,16 Feb 2016
554,,AVPR2,C0162283,Nephrogenic diabetes insipidus,Human Phenotype Ontology,HP:0009806,,16 Feb 2016
8313,,AXIN2,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
126792,,B3GALT6,C1869122,Ehlers-Danlos syndrome progeroid type,NCBI curation,,,27 Dec 2021
126792,,B3GALT6,C0013720,Ehlers-Danlos syndrome,OMIM phenotypic series,PS130000,,16 Feb 2016
126792,,B3GALT6,C0013720,Ehlers-Danlos syndrome,MONDO,MONDO:0020066,,16 Feb 2016
2683,,B4GALT1,C0282577,Congenital disorder of glycosylation,MONDO,MONDO:0015286,,16 Feb 2016
2683,,B4GALT1,C0282577,Congenital disorder of glycosylation,Orphanet,ORPHA137,,16 Feb 2016
11285,,B4GALT7,C1869122,Ehlers-Danlos syndrome progeroid type,NCBI curation,,,27 Dec 2021
11285,,B4GALT7,C0013720,Ehlers-Danlos syndrome,MONDO,MONDO:0020066,,16 Feb 2016
11285,,B4GALT7,C0013720,Ehlers-Danlos syndrome,OMIM phenotypic series,PS130000,,16 Feb 2016
27077,,B9D1,C0265215,Meckel-Gruber syndrome,,,,26 Dec 2016
80776,,B9D2,C0265215,Meckel-Gruber syndrome,,,,26 Dec 2016
9531,,BAG3,C0878544,Cardiomyopathy,MONDO,MONDO:0004994,,16 Feb 2016
9531,,BAG3,C0878544,Cardiomyopathy,MONDO,MONDO:0004994,,16 Feb 2016
9531,,BAG3,C0878544,Cardiomyopathy,Human Phenotype Ontology,HP:0001638,,16 Feb 2016
9531,,BAG3,C0878544,Cardiomyopathy,Human Phenotype Ontology,HP:0001638,,16 Feb 2016
9531,,BAG3,C2678065,Myofibrillar myopathy,Human Phenotype Ontology,HP:0003715,,16 Feb 2016
9531,,BAG3,C2678065,Myofibrillar myopathy,MONDO,MONDO:0018943,,16 Feb 2016
9531,,BAG3,C0340427,Primary familial dilated cardiomyopathy,NCBI curation,,,12 Feb 2021
580,,BARD1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
580,,BARD1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
581,,BAX,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
79738,,BBS10,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
79738,,BBS10,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
166379,,BBS12,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
166379,,BBS12,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
583,,BBS2,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
583,,BBS2,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
129880,,BBS5,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
129880,,BBS5,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
55212,,BBS7,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
55212,,BBS7,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
27241,,BBS9,C0752166,Bardet-Biedl syndrome,OMIM phenotypic series,PS209900,,16 Feb 2016
27241,,BBS9,C0752166,Bardet-Biedl syndrome,MONDO,MONDO:0015229,,16 Feb 2016
593,,BCKDHA,C1263739,Disorder of organic acid metabolism,MONDO,MONDO:0045022,,16 Feb 2016
593,,BCKDHA,C0002514,Disorder of amino acid metabolism,,,,16 Feb 2016
594,,BCKDHB,C0002514,Disorder of amino acid metabolism,,,,16 Feb 2016
594,,BCKDHB,C0002514,Disorder of amino acid metabolism,,,,16 Feb 2016
594,,BCKDHB,C1263739,Disorder of organic acid metabolism,MONDO,MONDO:0045022,,16 Feb 2016
594,,BCKDHB,C1263739,Disorder of organic acid metabolism,MONDO,MONDO:0045022,,16 Feb 2016
8915,,BCL10,C0153594,Malignant tumor of testis,NCBI curation,,,16 Feb 2016
8915,,BCL10,C0042065,Neoplasm of the genitourinary tract,Human Phenotype Ontology,HP:0007379,,04 Apr 2018
8915,,BCL10,C0024305,Non-Hodgkin lymphoma,Human Phenotype Ontology,HP:0012539,,06 Jul 2018
8915,,BCL10,C0024305,Non-Hodgkin lymphoma,MONDO,MONDO:0018908,,06 Jul 2018
54880,,BCOR,CN305341,Lenz microphthalmia syndrome,,,,28 Dec 2021
54880,,BCOR,CN305341,Lenz microphthalmia syndrome,,,,28 Dec 2021
54880,,BCOR,CN120488,Anophthalmia-microphthalmia syndrome,Orphanet,ORPHA98555,,01 Sep 2017
54880,,BCOR,CN120488,Anophthalmia-microphthalmia syndrome,MONDO,MONDO:0020147,,01 Sep 2017
617,,BCS1L,C0751651,Mitochondrial disease,MONDO,MONDO:0044970,,29 Oct 2021
617,,BCS1L,C0751651,Mitochondrial disease,Orphanet,ORPHA68380,,29 Oct 2021
617,,BCS1L,C0236038,Hereditary hearing loss and deafness,,,,16 Feb 2016
7439,,BEST1,C0035334,Retinitis pigmentosa,OMIM phenotypic series,PS268000,268000,16 Feb 2016
7439,,BEST1,C0035334,Retinitis pigmentosa,MONDO,MONDO:0019200,268000,16 Feb 2016
274,,BIN1,C0175709,Centronuclear myopathy,MONDO,MONDO:0018947,,07 Jun 2020
641,,BLM,CN118946,Ashkenazi Jewish disorders,NCBI curation,,,16 Feb 2016
388552,,BLOC1S3,C0079504,Hermansky-Pudlak syndrome,MONDO,MONDO:0019312,,16 Feb 2016
388552,,BLOC1S3,C0079504,Hermansky-Pudlak syndrome,OMIM phenotypic series,PS203300,,16 Feb 2016
26258,,BLOC1S6,C0079504,Hermansky-Pudlak syndrome,OMIM phenotypic series,PS203300,,16 Feb 2016
26258,,BLOC1S6,C0079504,Hermansky-Pudlak syndrome,MONDO,MONDO:0019312,,16 Feb 2016
650,,BMP2,C0392514,Hereditary hemochromatosis,MONDO,MONDO:0006507,,16 Feb 2016
650,,BMP2,CN294045,"Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies",MONDO,MONDO:0031439,,22 Jan 2021
650,,BMP2,CN294045,"Short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies",MONDO,MONDO:0060649,,22 Jan 2021
652,,BMP4,C3266076,Orofacial cleft,OMIM phenotypic series,PS119530,,16 Feb 2016
652,,BMP4,C3266076,Orofacial cleft,MONDO,MONDO:0000358,,16 Feb 2016
658,,BMPR1B,C1862151,Brachydactyly type A1,MONDO,MONDO:0007215,,08 Apr 2021
659,,BMPR2,C3203102,Idiopathic pulmonary arterial hypertension,MONDO,MONDO:0017147,,10 Feb 2021
659,,BMPR2,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,MONDO,MONDO:0008347,,08 Apr 2018
659,,BMPR2,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,Orphanet,ORPHA422,,08 Apr 2018
659,,BMPR2,C0340543,Heritable pulmonary arterial hypertension,MONDO,MONDO:0017148,,22 Jan 2021
659,,BMPR2,C0152171,Primary pulmonary hypertension,MONDO,MONDO:0001999,,21 Apr 2021
659,,BMPR2,C0152171,Primary pulmonary hypertension,Human Phenotype Ontology,HP:0002092,,21 Apr 2021
659,,BMPR2,C0034091,Pulmonary venoocclusive disease,OMIM phenotypic series,PS265450,,25 Dec 2019
659,,BMPR2,C0034091,Pulmonary venoocclusive disease,MONDO,MONDO:0009937,,25 Dec 2019
673,,BRAF,C5555857,RASopathy,MONDO,MONDO:0021060,,19 Apr 2022
673,,BRAF,C5555857,RASopathy,MONDO,MONDO:0021060,,19 Apr 2022
673,,BRAF,C5555857,RASopathy,MONDO,MONDO:0021060,,19 Apr 2022
673,,BRAF,C5555857,RASopathy,MONDO,MONDO:0021060,,19 Apr 2022
673,,BRAF,C1512419,Familial melanoma,MONDO,MONDO:0018961,,19 Apr 2022
673,,BRAF,C0175704,Noonan syndrome with multiple lentigines,Orphanet,ORPHA500,,26 Apr 2016
673,,BRAF,C0175704,Noonan syndrome with multiple lentigines,MONDO,MONDO:0007893,,26 Apr 2016
673,,BRAF,C0028326,Noonan syndrome,OMIM phenotypic series,PS163950,,16 Feb 2016
673,,BRAF,C0024121,Neoplasm of lung,,,,16 Feb 2016
673,,BRAF,C2314896,Familial atypical multiple mole melanoma syndrome,MONDO,MONDO:0018453,,19 Apr 2022
673,,BRAF,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
673,,BRAF,C0025202,Melanoma,MONDO,MONDO:0005105,,16 Feb 2016
673,,BRAF,C0151779,Malignant melanoma of skin,,,,16 Feb 2016
673,,BRAF,C0028326,Noonan syndrome,MONDO,MONDO:0018997,,16 Feb 2016
673,,BRAF,C0028326,Noonan syndrome,MONDO,MONDO:0018997,,16 Feb 2016
673,,BRAF,C0028326,Noonan syndrome,OMIM phenotypic series,PS163950,,16 Feb 2016
672,,BRCA1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
672,,BRCA1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
672,,BRCA1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
672,,BRCA1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
672,,BRCA1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
672,,BRCA1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
675,,BRCA2,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
675,,BRCA2,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
675,,BRCA2,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
675,,BRCA2,C0042065,Neoplasm of the genitourinary tract,Human Phenotype Ontology,HP:0007379,,04 Apr 2018
675,,BRCA2,C0017638,Glioma,OMIM phenotypic series,PS137800,,16 Feb 2016
675,,BRCA2,C0017638,Glioma,MONDO,MONDO:0021042,,16 Feb 2016
675,,BRCA2,C0017638,Glioma,Human Phenotype Ontology,HP:0009733,,16 Feb 2016
675,,BRCA2,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
675,,BRCA2,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
675,,BRCA2,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
675,,BRCA2,C0677779,Hereditary Wilms tumor,MONDO,MONDO:0003321,,06 Apr 2021
675,,BRCA2,CN305775,Kidney Wilms tumor,MONDO,MONDO:0019004,,10 Jan 2022
675,,BRCA2,C0027708,Nephroblastoma,Human Phenotype Ontology,HP:0002667,,21 Jan 2022
675,,BRCA2,C0015625,Fanconi anemia,Orphanet,ORPHA84,,16 Feb 2016
675,,BRCA2,C0015625,Fanconi anemia,MONDO,MONDO:0019391,,16 Feb 2016
675,,BRCA2,C0015625,Fanconi anemia,OMIM phenotypic series,PS227650,,16 Feb 2016
83990,,BRIP1,C0015625,Fanconi anemia,OMIM phenotypic series,PS227650,,16 Feb 2016
83990,,BRIP1,C0015625,Fanconi anemia,MONDO,MONDO:0019391,,16 Feb 2016
83990,,BRIP1,C0015625,Fanconi anemia,Orphanet,ORPHA84,,16 Feb 2016
83990,,BRIP1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
83990,,BRIP1,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
83990,,BRIP1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
83990,,BRIP1,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
26580,,BSCL2,CN305318,"Neuronopathy, distal hereditary motor, type 5",MONDO,MONDO:0100350,,19 Apr 2022
26580,,BSCL2,C0221032,Congenital generalized lipodystrophy,MONDO,MONDO:0006536,,01 Sep 2021
26580,,BSCL2,C0221032,Congenital generalized lipodystrophy,Human Phenotype Ontology,HP:0009059,,01 Sep 2021
26580,,BSCL2,CN262437,Berardinelli-Seip congenital lipodystrophy,MONDO,MONDO:0018883,,15 Oct 2019
7809,,BSND,C0004775,Bartter syndrome,MONDO,MONDO:0015231,,10 Sep 2018
7809,,BSND,C0004775,Bartter syndrome,OMIM phenotypic series,PS601678,,10 Sep 2018
686,,BTD,C0236038,Hereditary hearing loss and deafness,,,,16 Feb 2016
686,,BTD,C0026755,Multiple carboxylase deficiency,MONDO,MONDO:0015454,,18 Mar 2022
54766,,BTG4,CN238505,Inherited oocyte maturation defect,MONDO,MONDO:0014769,,19 Apr 2022
695,,BTK,C0342381,Idiopathic growth hormone deficiency,,,,16 Feb 2016
699,,BUB1,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
701,,BUB1B,C0009404,Neoplasm of the large intestine,Human Phenotype Ontology,HP:0100834,,16 Feb 2016
701,,BUB1B,C4551972,Mosaic variegated aneuploidy syndrome,OMIM phenotypic series,PS257300,,16 Aug 2017
701,,BUB1B,C4551972,Mosaic variegated aneuploidy syndrome,Orphanet,ORPHA1052,,16 Aug 2017
701,,BUB1B,C4551972,Mosaic variegated aneuploidy syndrome,MONDO,MONDO:0000141,,16 Aug 2017
83636,,C19orf12,C2931845,Neurodegeneration with brain iron accumulation,MONDO,MONDO:0018307,,16 Feb 2016
83636,,C19orf12,C2931845,Neurodegeneration with brain iron accumulation,OMIM phenotypic series,PS234200,,16 Feb 2016
708,,C1QBP,C4540031,Combined oxidative phosphorylation deficiency,OMIM phenotypic series,PS609060,,16 Feb 2016
708,,C1QBP,C4540031,Combined oxidative phosphorylation deficiency,MONDO,MONDO:0000732,,16 Feb 2016
715,,C1R,C0268347,"Ehlers-Danlos syndrome, periodontitis type",MONDO,MONDO:0007527,,18 Jan 2022
716,,C1S,C0268347,"Ehlers-Danlos syndrome, periodontitis type",MONDO,MONDO:0007527,,18 Jan 2022
718,,C3,C0019061,Hemolytic-uremic syndrome,MONDO,MONDO:0001549,,10 Apr 2018
718,,C3,C0019061,Hemolytic-uremic syndrome,Human Phenotype Ontology,HP:0005575,,10 Apr 2018
718,,C3,C2931788,Atypical hemolytic-uremic syndrome,MONDO,MONDO:0016244,,19 Apr 2022
718,,C3,C0242383,Age-related macular degeneration,MONDO,MONDO:0005150,,16 Feb 2016
773,,CACNA1A,C0338484,Familial hemiplegic migraine,MONDO,MONDO:0000700,,16 Feb 2016
773,,CACNA1A,CN295307,Familial or sporadic hemiplegic migraine,MONDO,MONDO:0018925,,26 Feb 2021
773,,CACNA1A,C1720189,Hereditary episodic ataxia,MONDO,MONDO:0016227,,19 Apr 2022
773,,CACNA1A,C1720189,Hereditary episodic ataxia,Orphanet,ORPHA211062,,19 Apr 2022
775,,CACNA1C,C1142166,Brugada syndrome,MONDO,MONDO:0015263,,16 Feb 2016
775,,CACNA1C,C1142166,Brugada syndrome,OMIM phenotypic series,PS601144,,16 Feb 2016
778,,CACNA1F,C0339535,Congenital stationary night blindness,MONDO,MONDO:0016293,,16 Feb 2016
778,,CACNA1F,C0339535,Congenital stationary night blindness,Human Phenotype Ontology,HP:0007642,,16 Feb 2016
778,,CACNA1F,CN043584,X-linked congenital stationary night blindness,MONDO,MONDO:0044749,,19 Apr 2022
8912,,CACNA1H,C0270850,Idiopathic generalized epilepsy,,,600669,16 Feb 2016
8912,,CACNA1H,C0014553,Absence seizure,NCBI curation,,,12 Apr 2023
779,,CACNA1S,C0238358,Hypokalemic periodic paralysis,MONDO,MONDO:0008223,,16 Feb 2016
779,,CACNA1S,C5437603,"Malignant hyperthermia, susceptibility to",MONDO,MONDO:0800188,,15 Nov 2022
779,,CACNA1S,C5681128,Rare disease with malignant hyperthermia,Orphanet,ORPHA466658,,17 Apr 2020
779,,CACNA1S,CN324062,Malignant hyperthermia,Human Phenotype Ontology,HP:0002047,,11 Apr 2023
783,,CACNB2,C1142166,Brugada syndrome,OMIM phenotypic series,PS601144,,16 Feb 2016
783,,CACNB2,C1142166,Brugada syndrome,MONDO,MONDO:0015263,,16 Feb 2016
785,,CACNB4,C0270850,Idiopathic generalized epilepsy,,,600669,16 Feb 2016
785,,CACNB4,C0270853,Juvenile myoclonic epilepsy,MONDO,MONDO:0009696,,16 Feb 2016
785,,CACNB4,C1720189,Hereditary episodic ataxia,Orphanet,ORPHA211062,,19 Apr 2022
785,,CACNB4,C1720189,Hereditary episodic ataxia,MONDO,MONDO:0016227,,19 Apr 2022
811,,CALR,C0040028,Essential thrombocythemia,MONDO,MONDO:0005029,,22 Apr 2022
825,,CAPN3,C2931907,Autosomal recessive limb-girdle muscular dystrophy,MONDO,MONDO:0015152,,19 Apr 2022
825,,CAPN3,C0686353,Limb-girdle muscular dystrophy,MONDO,MONDO:0016971,,16 Feb 2016
825,,CAPN3,C0686353,Limb-girdle muscular dystrophy,Human Phenotype Ontology,HP:0006785,,16 Feb 2016
825,,CAPN3,C0686353,Limb-girdle muscular dystrophy,Orphanet,ORPHA263,,16 Feb 2016
79587,,CARS2,C4540031,Combined oxidative phosphorylation deficiency,MONDO,MONDO:0000732,,16 Feb 2016
79587,,CARS2,C4540031,Combined oxidative phosphorylation deficiency,OMIM phenotypic series,PS609060,,16 Feb 2016
9607,,CARTPT,C0028754,Obesity,,,,16 Feb 2016
8573,,CASK,C0220769,FG syndrome,MONDO,MONDO:0002010,,16 Mar 2020
843,,CASP10,C0024305,Non-Hodgkin lymphoma,Human Phenotype Ontology,HP:0012539,,06 Jul 2018
843,,CASP10,C0024305,Non-Hodgkin lymphoma,MONDO,MONDO:0018908,,06 Jul 2018
843,,CASP10,CN301239,Autoimmune lymphoproliferative syndrome,MONDO,MONDO:0017979,,12 Nov 2021
843,,CASP10,C0038356,Neoplasm of stomach,,,,16 Feb 2016
841,,CASP8,CN301239,Autoimmune lymphoproliferative syndrome,MONDO,MONDO:0017979,,12 Nov 2021
841,,CASP8,C0024121,Neoplasm of lung,,,,16 Feb 2016
841,,CASP8,C0006142,Malignant tumor of breast,NCBI curation,,,21 Jan 2021
841,,CASP8,C1458155,Breast neoplasm,MONDO,MONDO:0021100,,10 Nov 2020
857,,CAV1,C0152171,Primary pulmonary hypertension,MONDO,MONDO:0001999,,21 Apr 2021
857,,CAV1,C0152171,Primary pulmonary hypertension,Human Phenotype Ontology,HP:0002092,,21 Apr 2021
857,,CAV1,C0340543,Heritable pulmonary arterial hypertension,MONDO,MONDO:0017148,,22 Jan 2021
857,,CAV1,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,Orphanet,ORPHA422,,08 Apr 2018
857,,CAV1,C5679820,Idiopathic and/or familial pulmonary arterial hypertension,MONDO,MONDO:0008347,,08 Apr 2018
857,,CAV1,C3203102,Idiopathic pulmonary arterial hypertension,MONDO,MONDO:0017147,,10 Feb 2021
857,,CAV1,CN262437,Berardinelli-Seip congenital lipodystrophy,MONDO,MONDO:0018883,,15 Oct 2019
857,,CAV1,CN262437,Berardinelli-Seip congenital lipodystrophy,MONDO,MONDO:0018883,,15 Oct 2019
